frame,id,type,x,y,z,kmh,gear
33772,108,vehicle.bh.crossbike,  -103.118,   -11.826,     0.003,           0.00,0
33772,107,vehicle.bh.crossbike,    77.226,    69.831,     0.003,           0.00,0
33772,106,vehicle.bh.crossbike,   -41.697,    39.331,     0.003,           0.00,0
33772,105,vehicle.bh.crossbike,   -17.473,    66.221,     0.003,           0.00,0
33772,104,vehicle.bh.crossbike,   -52.004,   109.879,     0.003,           0.00,0
33772,103,vehicle.bh.crossbike,   -83.142,    12.953,     0.003,           0.00,0
33772,102,vehicle.bh.crossbike,    98.619,    92.483,     0.003,           0.00,0
33772,101,vehicle.bh.crossbike,   102.175,    89.999,     0.003,           0.00,0
33772,100,vehicle.bh.crossbike,   -70.357,    24.476,     0.003,           0.00,0
33772,99,vehicle.bh.crossbike,    52.517,    16.840,     0.003,           0.00,0
33772,98,vehicle.bh.crossbike,    46.164,   130.534,     0.003,           0.00,0
33772,97,vehicle.bh.crossbike,    28.874,   137.506,     0.003,           0.00,0
33772,96,vehicle.bh.crossbike,    32.462,   -60.905,     0.003,           0.00,0
33772,95,vehicle.bh.crossbike,   -45.302,   -21.216,     0.003,           0.00,0
33772,94,vehicle.bh.crossbike,   102.494,    53.621,     0.001,           0.00,0
33772,93,vehicle.bh.crossbike,   105.992,    57.855,     0.003,           0.00,0
33772,92,vehicle.bh.crossbike,    -6.550,   130.186,     0.003,           0.00,0
33772,91,vehicle.bh.crossbike,    22.626,    13.237,     0.003,           0.00,0
33772,90,vehicle.bh.crossbike,     5.739,    16.674,     0.003,           0.00,0
33772,89,vehicle.bh.crossbike,   -52.231,   -30.708,     0.003,           0.00,0
33772,88,vehicle.bh.crossbike,   105.395,   -30.879,     0.002,           0.00,0
33773,70,vehicle.bh.crossbike,   -45.093,    82.806,     0.003,           0.00,0
33773,71,vehicle.bh.crossbike,    73.494,    13.379,     0.003,           0.00,0
33773,72,vehicle.bh.crossbike,    99.018,    51.707,     0.003,           0.00,0
33773,73,vehicle.bh.crossbike,   -24.019,    16.674,     0.003,           0.00,0
33773,74,vehicle.bh.crossbike,  -110.872,    56.214,     0.003,           0.00,0
33773,75,vehicle.bh.crossbike,   -74.184,   -64.665,     0.003,           0.00,0
33773,76,vehicle.bh.crossbike,   -48.822,    -7.726,     0.003,           0.00,0
33773,77,vehicle.bh.crossbike,   -52.331,   -19.238,     0.003,           0.00,0
33773,78,vehicle.bh.crossbike,   -14.778,   -57.673,     0.003,           0.00,0
33773,79,vehicle.bh.crossbike,   -15.919,    24.637,     0.003,           0.00,0
33773,80,vehicle.bh.crossbike,   -44.611,   136.980,     0.002,           0.00,0
33773,81,vehicle.bh.crossbike,  -113.679,    -7.985,     0.003,           0.00,0
33773,82,vehicle.bh.crossbike,    69.338,    24.878,     0.003,           0.00,0
33773,83,vehicle.bh.crossbike,    36.055,   -57.418,     0.003,           0.00,0
33773,84,vehicle.bh.crossbike,   -48.630,    56.588,     0.003,           0.00,0
33773,85,vehicle.bh.crossbike,   -57.753,    28.012,     0.003,           0.00,0
33773,86,vehicle.bh.crossbike,    10.803,    13.216,     0.003,           0.00,0
33773,87,vehicle.bh.crossbike,     8.708,    69.765,     0.003,           0.00,0
33773,64,vehicle.nissan.patrol_2021,    57.762,    27.910,     0.004,           0.00,0
33773,109,vehicle.bh.crossbike,  -110.198,    -8.681,     0.003,           0.00,0
33773,108,vehicle.bh.crossbike,  -103.115,   -11.914,     0.003,           0.00,0
33773,107,vehicle.bh.crossbike,    77.314,    69.833,     0.003,           0.00,0
33773,106,vehicle.bh.crossbike,   -41.696,    39.244,     0.003,           0.00,0
33773,105,vehicle.bh.crossbike,   -17.560,    66.220,     0.003,           0.00,0
33773,104,vehicle.bh.crossbike,   -52.005,   109.966,     0.003,           0.00,0
33773,103,vehicle.bh.crossbike,   -83.142,    12.953,     0.003,           0.00,0
33773,102,vehicle.bh.crossbike,    98.607,    92.569,     0.003,           0.00,0
33773,101,vehicle.bh.crossbike,   102.165,    90.086,     0.003,           0.00,0
33773,100,vehicle.bh.crossbike,   -70.357,    24.476,     0.003,           0.00,0
33773,99,vehicle.bh.crossbike,    52.430,    16.842,     0.003,           0.00,0
33773,98,vehicle.bh.crossbike,    46.078,   130.534,     0.003,           0.00,0
33773,97,vehicle.bh.crossbike,    28.961,   137.508,     0.003,           0.00,0
33773,96,vehicle.bh.crossbike,    32.549,   -60.907,     0.003,           0.00,0
33773,95,vehicle.bh.crossbike,   -45.301,   -21.303,     0.003,           0.00,0
33773,94,vehicle.bh.crossbike,   102.495,    53.711,     0.001,           0.00,0
33773,93,vehicle.bh.crossbike,   105.994,    57.768,     0.003,           0.00,0
33773,92,vehicle.bh.crossbike,    -6.637,   130.185,     0.003,           0.00,0
33773,91,vehicle.bh.crossbike,    22.539,    13.238,     0.003,           0.00,0
33773,90,vehicle.bh.crossbike,     5.652,    16.674,     0.003,           0.00,0
33773,89,vehicle.bh.crossbike,   -52.233,   -30.622,     0.003,           0.00,0
33773,88,vehicle.bh.crossbike,   105.363,   -30.959,     0.002,           0.00,0
33774,70,vehicle.bh.crossbike,   -45.092,    82.662,     0.003,           0.00,0
33774,71,vehicle.bh.crossbike,    73.350,    13.379,     0.003,           0.00,0
33774,72,vehicle.bh.crossbike,    99.018,    51.851,     0.003,           0.00,0
33774,73,vehicle.bh.crossbike,   -24.019,    16.674,     0.003,           0.00,0
33774,74,vehicle.bh.crossbike,  -110.874,    56.357,     0.003,           0.00,0
33774,75,vehicle.bh.crossbike,   -74.328,   -64.663,     0.003,           0.00,0
33774,76,vehicle.bh.crossbike,   -48.820,    -7.621,     0.004,           0.00,0
33774,77,vehicle.bh.crossbike,   -52.334,   -19.094,     0.003,           0.00,0
33774,78,vehicle.bh.crossbike,   -14.634,   -57.669,     0.003,           0.00,0
33774,79,vehicle.bh.crossbike,   -15.775,    24.640,     0.003,           0.00,0
33774,80,vehicle.bh.crossbike,   -44.465,   136.973,     0.002,           0.00,0
33774,81,vehicle.bh.crossbike,  -113.679,    -7.985,     0.003,           0.00,0
33774,82,vehicle.bh.crossbike,    69.481,    24.880,     0.003,           0.00,0
33774,83,vehicle.bh.crossbike,    36.199,   -57.416,     0.003,           0.00,0
33774,84,vehicle.bh.crossbike,   -48.629,    56.732,     0.003,           0.00,0
33774,85,vehicle.bh.crossbike,   -57.610,    28.011,     0.003,           0.00,0
33774,86,vehicle.bh.crossbike,    10.659,    13.213,     0.003,           0.00,0
33774,87,vehicle.bh.crossbike,     8.852,    69.764,     0.003,           0.00,0
33774,64,vehicle.nissan.patrol_2021,    57.762,    27.910,     0.004,           0.00,0
33774,109,vehicle.bh.crossbike,  -110.198,    -8.681,     0.003,           0.00,0
33774,108,vehicle.bh.crossbike,  -103.110,   -12.058,     0.003,           0.00,0
33774,107,vehicle.bh.crossbike,    77.458,    69.837,     0.003,           0.00,0
33774,106,vehicle.bh.crossbike,   -41.694,    39.100,     0.003,           0.00,0
33774,105,vehicle.bh.crossbike,   -17.703,    66.219,     0.003,           0.00,0
33774,104,vehicle.bh.crossbike,   -52.008,   110.110,     0.003,           0.00,0
33774,103,vehicle.bh.crossbike,   -83.142,    12.953,     0.003,           0.00,0
33774,102,vehicle.bh.crossbike,    98.587,    92.713,     0.003,           0.00,0
33774,101,vehicle.bh.crossbike,   102.151,    90.230,     0.002,           0.00,0
33774,100,vehicle.bh.crossbike,   -70.357,    24.476,     0.003,           0.00,0
33774,99,vehicle.bh.crossbike,    52.286,    16.844,     0.003,           0.00,0
33774,98,vehicle.bh.crossbike,    45.934,   130.537,     0.003,           0.00,0
33774,97,vehicle.bh.crossbike,    29.105,   137.512,     0.003,           0.00,0
33774,96,vehicle.bh.crossbike,    32.693,   -60.910,     0.003,           0.00,0
33774,95,vehicle.bh.crossbike,   -45.299,   -21.447,     0.003,           0.00,0
33774,94,vehicle.bh.crossbike,   102.496,    53.862,     0.002,           0.00,0
33774,93,vehicle.bh.crossbike,   105.998,    57.624,     0.003,           0.00,0
33774,92,vehicle.bh.crossbike,    -6.781,   130.182,     0.003,           0.00,0
33774,91,vehicle.bh.crossbike,    22.395,    13.239,     0.003,           0.00,0
33774,90,vehicle.bh.crossbike,     5.508,    16.675,     0.003,           0.00,0
33774,89,vehicle.bh.crossbike,   -52.235,   -30.478,     0.003,           0.00,0
33774,88,vehicle.bh.crossbike,   105.311,   -31.092,     0.002,           0.00,0
33775,70,vehicle.bh.crossbike,   -45.091,    82.568,     0.003,           0.00,0
33775,71,vehicle.bh.crossbike,    73.255,    13.380,     0.003,           0.00,0
33775,72,vehicle.bh.crossbike,    99.018,    51.945,     0.003,           0.00,0
33775,73,vehicle.bh.crossbike,   -24.019,    16.674,     0.003,           0.00,0
33775,74,vehicle.bh.crossbike,  -110.875,    56.452,     0.003,           0.00,0
33775,75,vehicle.bh.crossbike,   -74.423,   -64.661,     0.003,           0.00,0
33775,76,vehicle.bh.crossbike,   -48.819,    -7.562,     0.005,           0.00,0
33775,77,vehicle.bh.crossbike,   -52.336,   -18.999,     0.003,           0.00,0
33775,78,vehicle.bh.crossbike,   -14.540,   -57.665,     0.003,           0.00,0
33775,79,vehicle.bh.crossbike,   -15.681,    24.642,     0.003,           0.00,0
33775,80,vehicle.bh.crossbike,   -44.369,   136.969,     0.002,           0.00,0
33775,81,vehicle.bh.crossbike,  -113.679,    -7.985,     0.003,           0.00,0
33775,82,vehicle.bh.crossbike,    69.576,    24.881,     0.003,           0.00,0
33775,83,vehicle.bh.crossbike,    36.294,   -57.415,     0.003,           0.00,0
33775,84,vehicle.bh.crossbike,   -48.628,    56.826,     0.003,           0.00,0
33775,85,vehicle.bh.crossbike,   -57.515,    28.010,     0.003,           0.00,0
33775,86,vehicle.bh.crossbike,    10.564,    13.211,     0.003,           0.00,0
33775,87,vehicle.bh.crossbike,     8.947,    69.764,     0.003,           0.00,0
33775,64,vehicle.nissan.patrol_2021,    57.762,    27.910,     0.004,           0.00,0
33775,109,vehicle.bh.crossbike,  -110.198,    -8.681,     0.003,           0.00,0
33775,108,vehicle.bh.crossbike,  -103.107,   -12.152,     0.003,           0.00,0
33775,107,vehicle.bh.crossbike,    77.553,    69.839,     0.003,           0.00,0
33775,106,vehicle.bh.crossbike,   -41.693,    39.005,     0.003,           0.00,0
33775,105,vehicle.bh.crossbike,   -17.798,    66.219,     0.003,           0.00,0
33775,104,vehicle.bh.crossbike,   -52.009,   110.205,     0.003,           0.00,0
33775,103,vehicle.bh.crossbike,   -83.142,    12.953,     0.003,           0.00,0
33775,102,vehicle.bh.crossbike,    98.574,    92.807,     0.003,           0.00,0
33775,101,vehicle.bh.crossbike,   102.142,    90.324,     0.002,           0.00,0
33775,100,vehicle.bh.crossbike,   -70.357,    24.476,     0.003,           0.00,0
33775,99,vehicle.bh.crossbike,    52.192,    16.845,     0.003,           0.00,0
33775,98,vehicle.bh.crossbike,    45.840,   130.539,     0.003,           0.00,0
33775,97,vehicle.bh.crossbike,    29.199,   137.515,     0.003,           0.00,0
33775,96,vehicle.bh.crossbike,    32.788,   -60.912,     0.003,           0.00,0
33775,95,vehicle.bh.crossbike,   -45.298,   -21.541,     0.003,           0.00,0
33775,94,vehicle.bh.crossbike,   102.498,    53.960,     0.002,           0.00,0
33775,93,vehicle.bh.crossbike,   106.001,    57.529,     0.003,           0.00,0
33775,92,vehicle.bh.crossbike,    -6.876,   130.179,     0.003,           0.00,0
33775,91,vehicle.bh.crossbike,    22.301,    13.240,     0.003,           0.00,0
33775,90,vehicle.bh.crossbike,     5.414,    16.676,     0.003,           0.00,0
33775,89,vehicle.bh.crossbike,   -52.236,   -30.384,     0.003,           0.00,0
33775,88,vehicle.bh.crossbike,   105.278,   -31.180,     0.002,           0.00,0
33776,70,vehicle.bh.crossbike,   -45.093,    82.369,     0.003,           0.00,0
33776,71,vehicle.bh.crossbike,    73.057,    13.383,     0.003,           0.00,0
33776,72,vehicle.bh.crossbike,    99.015,    52.143,     0.003,           0.00,0
33776,73,vehicle.bh.crossbike,   -24.019,    16.674,     0.003,           0.00,0
33776,74,vehicle.bh.crossbike,  -110.878,    56.649,     0.003,           0.00,0
33776,75,vehicle.bh.crossbike,   -74.623,   -64.658,     0.002,           0.00,0
33776,76,vehicle.bh.crossbike,   -48.818,    -7.497,     0.007,           0.00,0
33776,77,vehicle.bh.crossbike,   -52.341,   -18.801,     0.003,           0.00,0
33776,78,vehicle.bh.crossbike,   -14.341,   -57.657,     0.003,           0.00,0
33776,79,vehicle.bh.crossbike,   -15.482,    24.645,     0.003,           0.00,0
33776,80,vehicle.bh.crossbike,   -44.168,   136.961,     0.002,           0.00,0
33776,81,vehicle.bh.crossbike,  -113.679,    -7.985,     0.003,           0.00,0
33776,82,vehicle.bh.crossbike,    69.774,    24.882,     0.003,           0.00,0
33776,83,vehicle.bh.crossbike,    36.493,   -57.413,     0.003,           0.00,0
33776,84,vehicle.bh.crossbike,   -48.628,    57.025,     0.003,           0.00,0
33776,85,vehicle.bh.crossbike,   -57.317,    28.009,     0.003,           0.00,0
33776,86,vehicle.bh.crossbike,    10.366,    13.205,     0.003,           0.00,0
33776,87,vehicle.bh.crossbike,     9.146,    69.761,     0.003,           0.00,0
33776,64,vehicle.nissan.patrol_2021,    57.762,    27.910,     0.004,           0.00,0
33776,109,vehicle.bh.crossbike,  -110.198,    -8.681,     0.003,           0.00,0
33776,108,vehicle.bh.crossbike,  -103.100,   -12.351,     0.003,           0.00,0
33776,107,vehicle.bh.crossbike,    77.751,    69.845,     0.003,           0.00,0
33776,106,vehicle.bh.crossbike,   -41.692,    38.807,     0.003,           0.00,0
33776,105,vehicle.bh.crossbike,   -17.996,    66.221,     0.003,           0.00,0
33776,104,vehicle.bh.crossbike,   -52.014,   110.403,     0.003,           0.00,0
33776,103,vehicle.bh.crossbike,   -83.142,    12.953,     0.003,           0.00,0
33776,102,vehicle.bh.crossbike,    98.543,    93.005,     0.003,           0.00,0
33776,101,vehicle.bh.crossbike,   102.127,    90.523,     0.002,           0.00,0
33776,100,vehicle.bh.crossbike,   -70.357,    24.476,     0.003,           0.00,0
33776,99,vehicle.bh.crossbike,    51.993,    16.848,     0.003,           0.00,0
33776,98,vehicle.bh.crossbike,    45.643,   130.547,     0.003,           0.00,0
33776,97,vehicle.bh.crossbike,    29.398,   137.520,     0.003,           0.00,0
33776,96,vehicle.bh.crossbike,    32.987,   -60.916,     0.003,           0.00,0
33776,95,vehicle.bh.crossbike,   -45.296,   -21.740,     0.003,           0.00,0
33776,94,vehicle.bh.crossbike,   102.500,    54.167,     0.001,           0.00,0
33776,93,vehicle.bh.crossbike,   106.007,    57.330,     0.003,           0.00,0
33776,92,vehicle.bh.crossbike,    -7.075,   130.173,     0.003,           0.00,0
33776,91,vehicle.bh.crossbike,    22.103,    13.243,     0.003,           0.00,0
33776,90,vehicle.bh.crossbike,     5.216,    16.678,     0.003,           0.00,0
33776,89,vehicle.bh.crossbike,   -52.238,   -30.186,     0.003,           0.00,0
33776,88,vehicle.bh.crossbike,   105.213,   -31.366,     0.002,           0.00,0
33777,70,vehicle.bh.crossbike,   -45.094,    82.257,     0.003,           0.00,0
33777,71,vehicle.bh.crossbike,    72.944,    13.385,     0.003,           0.00,0
33777,72,vehicle.bh.crossbike,    99.013,    52.255,     0.003,           0.00,0
33777,73,vehicle.bh.crossbike,   -24.019,    16.674,     0.003,           0.00,0
33777,74,vehicle.bh.crossbike,  -110.880,    56.761,     0.003,           0.00,0
33777,75,vehicle.bh.crossbike,   -74.736,   -64.655,     0.002,           0.00,0
33777,76,vehicle.bh.crossbike,   -48.818,    -7.488,     0.008,           0.00,0
33777,77,vehicle.bh.crossbike,   -52.344,   -18.688,     0.003,           0.00,0
33777,78,vehicle.bh.crossbike,   -14.229,   -57.652,     0.003,           0.00,0
33777,79,vehicle.bh.crossbike,   -15.370,    24.647,     0.003,           0.00,0
33777,80,vehicle.bh.crossbike,   -44.054,   136.956,     0.002,           0.00,0
33777,81,vehicle.bh.crossbike,  -113.679,    -7.985,     0.003,           0.00,0
33777,82,vehicle.bh.crossbike,    69.886,    24.882,     0.003,           0.00,0
33777,83,vehicle.bh.crossbike,    36.605,   -57.411,     0.003,           0.00,0
33777,84,vehicle.bh.crossbike,   -48.629,    57.137,     0.003,           0.00,0
33777,85,vehicle.bh.crossbike,   -57.205,    28.010,     0.003,           0.00,0
33777,86,vehicle.bh.crossbike,    10.253,    13.202,     0.003,           0.00,0
33777,87,vehicle.bh.crossbike,     9.258,    69.759,     0.003,           0.00,0
33777,64,vehicle.nissan.patrol_2021,    57.762,    27.910,     0.004,           0.00,0
33777,109,vehicle.bh.crossbike,  -110.198,    -8.681,     0.003,           0.00,0
33777,108,vehicle.bh.crossbike,  -103.096,   -12.464,     0.003,           0.00,0
33777,107,vehicle.bh.crossbike,    77.864,    69.848,     0.003,           0.00,0
33777,106,vehicle.bh.crossbike,   -41.692,    38.695,     0.003,           0.00,0
33777,105,vehicle.bh.crossbike,   -18.109,    66.222,     0.003,           0.00,0
33777,104,vehicle.bh.crossbike,   -52.017,   110.515,     0.003,           0.00,0
33777,103,vehicle.bh.crossbike,   -83.142,    12.953,     0.003,           0.00,0
33777,102,vehicle.bh.crossbike,    98.524,    93.118,     0.002,           0.00,0
33777,101,vehicle.bh.crossbike,   102.120,    90.635,     0.002,           0.00,0
33777,100,vehicle.bh.crossbike,   -70.357,    24.476,     0.003,           0.00,0
33777,99,vehicle.bh.crossbike,    51.881,    16.849,     0.003,           0.00,0
33777,98,vehicle.bh.crossbike,    45.531,   130.553,     0.003,           0.00,0
33777,97,vehicle.bh.crossbike,    29.510,   137.523,     0.003,           0.00,0
33777,96,vehicle.bh.crossbike,    33.099,   -60.918,     0.003,           0.00,0
33777,95,vehicle.bh.crossbike,   -45.295,   -21.852,     0.003,           0.00,0
33777,94,vehicle.bh.crossbike,   102.501,    54.283,     0.001,           0.00,0
33777,93,vehicle.bh.crossbike,   106.011,    57.218,     0.003,           0.00,0
33777,92,vehicle.bh.crossbike,    -7.187,   130.168,     0.003,           0.00,0
33777,91,vehicle.bh.crossbike,    21.990,    13.245,     0.003,           0.00,0
33777,90,vehicle.bh.crossbike,     5.103,    16.681,     0.003,           0.00,0
33777,89,vehicle.bh.crossbike,   -52.238,   -30.074,     0.003,           0.00,0
33777,88,vehicle.bh.crossbike,   105.178,   -31.472,     0.002,           0.00,0
33778,70,vehicle.bh.crossbike,   -45.096,    82.184,     0.003,           0.00,0
33778,71,vehicle.bh.crossbike,    72.871,    13.386,     0.003,           0.00,0
33778,72,vehicle.bh.crossbike,    99.012,    52.328,     0.003,           0.00,0
33778,73,vehicle.bh.crossbike,   -24.019,    16.674,     0.003,           0.00,0
33778,74,vehicle.bh.crossbike,  -110.882,    56.834,     0.003,           0.00,0
33778,75,vehicle.bh.crossbike,   -74.809,   -64.653,     0.002,           0.00,0
33778,76,vehicle.bh.crossbike,   -48.818,    -7.484,     0.008,           0.00,0
33778,77,vehicle.bh.crossbike,   -52.346,   -18.615,     0.003,           0.00,0
33778,78,vehicle.bh.crossbike,   -14.155,   -57.649,     0.003,           0.00,0
33778,79,vehicle.bh.crossbike,   -15.297,    24.647,     0.003,           0.00,0
33778,80,vehicle.bh.crossbike,   -43.980,   136.953,     0.002,           0.00,0
33778,81,vehicle.bh.crossbike,  -113.679,    -7.985,     0.003,           0.00,0
33778,82,vehicle.bh.crossbike,    69.959,    24.882,     0.003,           0.00,0
